city,country,budget,walkability,aqi,popularity,low_season,medium_season,high_season,interest_type,interest_title,interest_text
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Roman Road of Ankara,Roman Road of Ankara: This is an ancient Roman road
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Artifacts of Pious Foundations (Vakif) Museum,"Artifacts of Pious Foundations (Vakif) Museum: There are Turkish carpets from 15th and 16th centuries, historic candle holders and Korans, old watches, woodworks from 13th century, traditional tiles, and many other ethnographic objects."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Citadel,"Citadel: There were laid by the Galatians on a prominent lava outcrop, and the rest was completed by the Romans. Walk through the cobbled streets lined by old houses to climb up to one of the towers, which offers a good view of the sprawling city below and the surrounding mountains."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Roman Theatre,"Roman Theatre: The remains, the stage, and the backstage of the Roman theatre can be seen outside the castle. -"
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Temple of Augustus and Rome,"Temple of Augustus and Rome: The remains of a temple constructed between 25 BC - 20 BC after the Roman conquest of central Anatolia. and created the formation of the Roman province of Galatia, with Ancyra (modern Ankara) as its administrative capital. The temple, on the ancient Acropolis of Ancyra, was enlarged by the Romans in the 2nd century. In the 5th century it was converted into a church by the Byzantines. Its remains, some sturdy rock-cut walls decorated by ancient motifs, lie just next to the mosque and tomb of Hacı Bayram Veli, marking this site as a sacred one regardless of belief and age."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Column of Julian,Column of Julian: A Roman column erected in 362 CE to commemorate the visit of Emperor Julian (r. 355–363) to Ancyra.
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Roman Bath,"Roman Bath: Excavated ruins accessible to the public.typical features of a classical Roman bath complex: a frigidarium (cold room), a tepidarium (warm room) and a caldarium (hot room). The baths were built during the reign of the Roman emperor Caracallain the early 3rd century AD to honor Asclepios, the God of Medicine. Today, only the basement and first floors remain."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Anıtkabir,"Anıtkabir: Completed in 1953 and situated on an imposing hill in the Anittepe quarter of the city is the mausoleum of Mustafa Kemal Atatürk, the founder of the Republic of Turkey. The mausoleum and its adjacent buildings make an especial effort to combine the elements of both ancient Anatolian and ancient Turkish art. A museum underneath displays a large collection of Atatürk memorabilia and provides an excellent overview of modern Turkey's history, and the wars led to the proclaimation of the republic. Australians and New Zealanders will find it interesting to hear the story of Gallipoli presented entirely from the Turkish point of view."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Atatürk's Tomb (Mausoleum) and Museum,"Atatürk's Tomb (Mausoleum) and Museum: There is a museum housing a superior wax statue of Atatürk; writings, letters and items belonging to Atatürk, as well as an exhibition of photographs recordings of important moments of his life"
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Atakule Tower,"Atakule Tower: A 125m high communications and observation tower in the Çankaya district. The highest structure of the city, with a shopping mall located under the tower. (Note: Atakule shopping mall itself, where very few shops are left open, will close in autumn as it will be transformed to a hotel.)"
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Victory Monument,"Victory Monument: erected in 1927 at The monument is made of marble and bronze and features an equestrian statue of Mustafa Kemal Atatürk. Since it was erected a year before the ""alphabet reform"", it is one of the very few republican monuments in Turkey that has an inscription written in Ottoman Turkish, using the Arabic script."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Statue of Atatürk,Statue of Atatürk: A marble and bronze statue was crafted by the renowned Italian sculptor Pietro Canonica in 1927 and depicts a standing Atatürk.
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,"Monument to a Secure, Confident Future","Monument to a Secure, Confident Future: Built in 1935 and bears Atatürk's advice to his people: ""Turk! Be proud, work hard, and believe in yourself."" Features the statues of two gun-holding men with a rough look, presumably representing the Turkish police and the Turkish army, all perfectly fitting the totalitarian art style fashionable during the years the monument was erected."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Hatti Monument,"Hatti Monument: Built in the 1970s, this impressive monument symbolizes the Hatti gods and commemorates Anatolia. It features the statues of a deer and two oxen, similar to those found in innumerable archaeological sites throughout Central Anatolia, all surrounded by a stylized Hittite sun disc."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",see,Akköprü,"Akköprü: A 13th century stone bridge (the oldest in Ankara) built by the Seljuk Turks spanning the Çubuk River. Despite its name (Turkish for ""white bridge""), it is made of local reddish stones that are so ubiquitously used in Ankara's other major old buildings. Once on the trade route between Istanbul and Baghdad through Ankara, it is now engulfed by suburban development on all sides, and may not worth the effort of heading there just for the sake of it unless you are really enthusiastic about old stone bridges, but drop by if you are around for nearby Ankamall or the Etlik bus station, where minibuses for nearby towns depart from."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",do,Abdi Ipekci Park,Abdi Ipekci Park: See here the 'Hands' statue
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",do,Atatürk Forest Farm and ZOO,"Atatürk Forest Farm and ZOO: This is an expansive recreational farming area, which houses a zoo, several small agricultural farms, greenhouses, restaurants, a dairy farm and a brewery. It was started by Kemal Atatürk, who wanted to prove that the neglected steppes around Ankara could be converted into a lush, fertile agricultural land."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",do,Genclik Park,"Genclik Park: The earliest park of the city, which features a large lake in the middle with cafes and restaurants along its sides, as well as an amusement park complete with a rollercoaster."
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",do,Goksu Park,Goksu Park: Enjoy the scenic Susuz Lake (Gölu)
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",do,Guvenpark,Guvenpark: A small park surrounding the Security Monument
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",do,Korea Park,Korea Park: A stylized Korean pagoda in this park commemorates the Turkish soldiers who lost their lives in the Korean War.
Ankara,Turkey,Low,Great,Good,High,"['January', 'February', 'March']","['April', 'June', 'November']","['May', 'July', 'August', 'September', 'October', 'December']",do,Kugulu Park,"Kugulu Park: Fountains and contemporary sculptures. Famous for, and named after, the swans (Turkish: ''kuğu'') inhabiting the small pond in the middle of the park."
